,Price,Total_Sqft,Location,BHK,Price_Per_Sqft
14399,8200000,1232,Narayanapura on Hennur Main Road,2,6655
14400,11500000,1691,Narayanapura on Hennur Main Road,3,6800
14401,10000000,1482,Narayanapura on Hennur Main Road,3,6747
14402,10000000,1482,Narayanapura on Hennur Main Road,3,6747
14403,8300000,1232,Narayanapura on Hennur Main Road,2,6737
14404,12000000,1691,Narayanapura on Hennur Main Road,3,7096
14405,8300000,1232,Narayanapura on Hennur Main Road,2,6737
14406,8100000,1232,Narayanapura on Hennur Main Road,2,6574
14407,13400000,1600,Narayanapura on Hennur Main Road,3,8375
14408,13500000,1600,Narayanapura on Hennur Main Road,3,8437
14409,13500000,1500,Narayanapura on Hennur Main Road,3,9000
14410,10500000,1482,Narayanapura on Hennur Main Road,3,7085
14411,9614000,1346,Narayanapura on Hennur Main Road,2,7142
14412,8800000,1232,Narayanapura on Hennur Main Road,2,7142
14413,13100000,1846,Narayanapura on Hennur Main Road,3,7096
14414,10500000,1482,Narayanapura on Hennur Main Road,3,7085
14415,9614000,1346,Narayanapura on Hennur Main Road,2,7142
14416,8800000,1232,Narayanapura on Hennur Main Road,2,7142
14417,10500000,1482,Narayanapura on Hennur Main Road,3,7085
14418,9614000,1346,Narayanapura on Hennur Main Road,2,7142
14419,8800000,1232,Narayanapura on Hennur Main Road,2,7142
14420,5301000,1178,Narayanapura on Hennur Main Road,2,4500
14421,5670000,1260,Narayanapura on Hennur Main Road,2,4500
14424,14500000,1846,Narayanapura on Hennur Main Road,3,7854
14425,13700000,1630,Narayanapura on Hennur Main Road,3,8404
14426,10800000,1482,Narayanapura on Hennur Main Road,3,7287
14427,10500000,1232,Narayanapura on Hennur Main Road,2,8522
14428,8672000,1038,Narayanapura on Hennur Main Road,2,8354
14429,6900000,1319,Narayanapura on Hennur Main Road,2,5231
14430,27300000,3500,Narayanapura on Hennur Main Road,3,7800
14431,6550000,1240,Narayanapura on Hennur Main Road,2,5282
14434,8800000,1346,Narayanapura on Hennur Main Road,2,6537
14435,10700000,1232,Narayanapura on Hennur Main Road,2,8685
14438,8800000,1346,Narayanapura on Hennur Main Road,2,6537
14441,8800000,1346,Narayanapura on Hennur Main Road,2,6537
14442,6900000,1232,Narayanapura on Hennur Main Road,2,5600
14444,6800000,1308,Narayanapura on Hennur Main Road,2,5198
14445,6959999,1232,Narayanapura on Hennur Main Road,2,5649
14446,10700000,1232,Narayanapura on Hennur Main Road,2,8685
14447,10500000,1232,Narayanapura on Hennur Main Road,2,8522
14466,8693000,1232,Narayanapura on Hennur Main Road,2,7056
14477,11399999,1400,Narayanapura on Hennur Main Road,2,8142
14478,11399999,1400,Narayanapura on Hennur Main Road,2,8142
14483,5610000,1400,Narayanapura on Hennur Main Road,2,4007
14484,13000000,1800,Narayanapura on Hennur Main Road,3,7222
14485,14300000,1800,Narayanapura on Hennur Main Road,3,7944
14486,14300000,1800,Narayanapura on Hennur Main Road,3,7944
14487,13000000,1800,Narayanapura on Hennur Main Road,3,7222
14488,14300000,1800,Narayanapura on Hennur Main Road,3,7944
14489,14300000,1800,Narayanapura on Hennur Main Road,3,7944
14490,4133000,1185,Narayanapura on Hennur Main Road,2,3487
14491,12300000,1703,Narayanapura on Hennur Main Road,3,7222
14493,17200000,2050,Narayanapura on Hennur Main Road,3,8390
14494,11700000,1586,Narayanapura on Hennur Main Road,3,7377
14497,5950000,1240,Narayanapura on Hennur Main Road,2,4798
14498,5408000,1225,Narayanapura on Hennur Main Road,2,4414
14499,7000000,1195,Narayanapura on Hennur Main Road,2,5857
14500,7900000,1190,Narayanapura on Hennur Main Road,2,6638
14501,6200000,1341,Narayanapura on Hennur Main Road,2,4623
14502,2524000,935,Narendrapur,2,2699
14503,2524000,935,Narendrapur,2,2699
14504,2467000,883,Narendrapur,2,2793
14505,2290000,914,Narendrapur,2,2505
14507,5100000,1030,Narendrapur,2,4951
14511,6000000,742,Narendrapur,2,8086
14512,8877000,774,Narendrapur,2,11468
14513,9093000,822,Narendrapur,2,11062
14514,8413000,927,Narendrapur,3,9075
14516,6285000,765,Narendrapur,2,8215
14517,6000000,742,Narendrapur,2,8086
14518,8877000,774,Narendrapur,2,11468
14519,9093000,822,Narendrapur,2,11062
14520,8413000,927,Narendrapur,3,9075
14522,6285000,765,Narendrapur,2,8215
14526,5370000,1029,Narendrapur,2,5218
14527,6552000,742,Narendrapur,2,8830
14528,8960000,1035,Narendrapur,3,8657
14529,3571000,765,Narendrapur,2,4667
14530,9000000,822,Narendrapur,2,10948
14532,2440000,774,Narendrapur,2,3152
14533,7350000,1060,Narendrapur,3,6933
14536,4571000,920,Narendrapur,2,4968
14537,6605000,847,Narendrapur,2,7798
14538,7500000,1175,Narendrapur,3,6382
14540,6008000,920,Narendrapur,2,6530
14543,6938000,920,Narendrapur,2,7541
14544,7294000,920,Narendrapur,2,7928
14545,10400000,950,Narendrapur,2,10947
14546,2600000,920,Narendrapur,2,2826
14547,2100000,560,Narendrapur,1,3750
14548,2376000,822,Narendrapur,2,2890
14549,6800000,914,Narendrapur,2,7439
14550,6500000,935,Narendrapur,2,6951
14551,2872000,883,Narendrapur,2,3252
14552,10500000,1064,Narendrapur,3,9868
14554,2000000,1025,Narendrapur,2,1951
14555,9800000,882,Narendrapur,2,11111
14556,12500000,882,Narendrapur,2,14172
14558,4049000,1011,Narendrapur,2,4004
14559,3044000,1011,Narendrapur,2,3010
14560,10200000,1043,Narendrapur,3,9779
14561,3440000,929,Narendrapur,2,3702
14562,4150000,871,Narendrapur,2,4764
14563,6151000,891,Narendrapur,2,6903
14569,5000000,935,Narendrapur,2,5347
14570,2700000,1372,Narendrapur,2,1967
14572,2676000,1059,Narendrapur,2,2526
14573,7852000,1164,Narendrapur,3,6745
14574,3300000,1133,Narendrapur,2,2912
14576,4300000,1033,Narendrapur,2,4162
14577,9450000,742,Narendrapur,2,12735
14578,8315000,1105,Narendrapur,2,7524
14580,9300000,1003,Narendrapur,3,9272
14581,8800000,1361,Narendrapur,3,6465
14583,6500000,928,Narendrapur,2,7004
14584,8500000,845,Narendrapur,2,10059
14585,2845000,883,Narendrapur,2,3221
14586,3684000,935,Narendrapur,2,3940
14590,3088000,732,Narendrapur,2,4218
14591,2122000,744,Narendrapur,2,2852
14593,3064000,835,Narendrapur,2,3669
14594,6552000,954,Narendrapur,3,6867
14595,8120000,1035,Narendrapur,3,7845
14596,9968000,1103,Narendrapur,3,9037
14597,7100000,732,Narendrapur,2,9699
14598,7100000,744,Narendrapur,2,9543
14601,3615999,795,Narendrapur,2,4548
14603,2699000,883,Narendrapur,2,3056
14605,3492000,750,Narendrapur,2,4656
14606,13500000,915,Narendrapur,2,14754
14608,3049000,915,Narendrapur,2,3332
14611,2394000,909,Narendrapur,2,2633
14612,4854000,840,Narendrapur,2,5778
14613,2952000,1080,Narendrapur,2,2733
14614,4147000,935,Narendrapur,2,4435
14615,3672000,802,Narendrapur,2,4578
14616,10100000,1362,Narendrapur,3,7415
14617,10100000,1012,Narendrapur,2,9980
14618,3168000,935,Narendrapur,2,3388
14619,3168000,883,Narendrapur,2,3587
14622,7036000,883,Narendrapur,2,7968
14623,7036000,935,Narendrapur,2,7525
14624,9200000,935,Narendrapur,2,9839
14625,4348000,883,Narendrapur,2,4924
14626,4140000,840,Narendrapur,2,4928
14627,12000000,935,Narendrapur,2,12834
14628,2800000,883,Narendrapur,2,3171
14629,7300000,935,Narendrapur,2,7807
14630,9639000,915,Narendrapur,2,10534
14631,7750000,1215,Narendrapur,3,6378
14634,6021000,935,Narendrapur,2,6439
14635,3482000,915,Narendrapur,2,3805
14636,3286000,840,Narendrapur,2,3911
14637,11399999,1064,Narendrapur,3,10714
14640,2650000,840,Narendrapur,2,3154
14641,7943000,883,Narendrapur,2,8995
14643,4455000,935,Narendrapur,2,4764
14645,2912000,1010,Narendrapur,2,2883
14649,11200000,1064,Narendrapur,3,10526
14650,9200000,1110,Narendrapur,3,8288
14653,8265000,750,Narendrapur,2,11020
14654,7000000,1064,Narendrapur,3,6578
14655,3996000,909,Narendrapur,2,4396
14657,9790000,935,Narendrapur,2,10470
14659,9148000,1075,Narendrapur,3,8509
14660,4629000,847,Narendrapur,2,5465
14662,9148000,954,Narendrapur,3,9589
14663,6669000,744,Narendrapur,2,8963
14665,2147000,915,Narendrapur,2,2346
14667,9200000,795,Narendrapur,2,11572
14668,3256000,840,Narendrapur,2,3876
14670,10500000,1215,Narendrapur,3,8641
14671,7300000,852,Narendrapur,2,8568
14674,2147000,840,Narendrapur,2,2555
14675,8265000,795,Narendrapur,2,10396
14677,7618000,1005,Narendrapur,3,7580
14678,8400000,911,Narendrapur,2,9220
14679,10100000,1208,Narendrapur,3,8360
14680,11100000,1725,Narsingi,3,6434
14681,11100000,1725,Narsingi,3,6434
14682,9942000,1912,Narsingi,3,5199
14683,10700000,1665,Narsingi,3,6426
14684,10700000,1640,Narsingi,3,6524
14685,10700000,1640,Narsingi,3,6524
14686,9822000,1889,Narsingi,3,5199
14687,10000000,1755,Narsingi,3,5698
14688,10000000,1755,Narsingi,3,5698
14689,9026000,1600,Narsingi,3,5641
14690,18200000,2786,Narsingi,3,6532
14691,8100000,1490,Narsingi,3,5436
14692,8100000,1490,Narsingi,3,5436
14693,8100000,1490,Narsingi,3,5436
14694,10200000,1655,Narsingi,3,6163
14695,9254000,1384,Narsingi,3,6686
14696,11100000,2225,Narsingi,3,4988
14697,10800000,2170,Narsingi,3,4976
14698,7125000,1425,Narsingi,2,5000
14699,10100000,2025,Narsingi,3,4987
14700,10500000,1700,Narsingi,3,6176
14701,10500000,1700,Narsingi,3,6176
14702,10500000,1700,Narsingi,3,6176
14703,10500000,1700,Narsingi,3,6176
14704,10500000,1700,Narsingi,3,6176
14705,7519000,1460,Narsingi,3,5150
14706,8624000,1670,Narsingi,3,5164
14707,6180000,1200,Narsingi,2,5150
14708,9500000,1935,Narsingi,3,4909
14709,10000000,1655,Narsingi,3,6042
14710,11000000,1760,Narsingi,3,6250
14711,12500000,1945,Narsingi,3,6426
14712,10400000,1805,Narsingi,3,5761
14713,4998000,1112,Navallur,2,4494
14714,17500000,2325,Navallur,3,7526
14715,4841000,1077,Navallur,2,4494
14716,4688000,1043,Navallur,2,4494
14722,4904000,1091,Navallur,2,4494
14723,4665000,1038,Navallur,2,4494
14724,4481000,997,Navallur,2,4494
14725,5700000,900,Navallur,2,6333
14726,17600000,2150,Navallur,3,8186
14727,11500000,1525,Navallur,3,7540
14728,13600000,1765,Navallur,3,7705
14729,10400000,1524,Navallur,3,6824
14730,10500000,1525,Navallur,3,6885
14731,17000000,2150,Navallur,3,7906
14732,10500000,1749,Navallur,2,6003
14733,11500000,1749,Navallur,2,6575
14734,17000000,2451,Navallur,3,6935
14735,7700000,1295,Navallur,2,5945
14736,10000000,1445,Navallur,3,6920
14737,11000000,1435,Navallur,3,7665
14738,30000000,3487,Navallur,3,8603
14739,16500000,2345,Navallur,4,7036
14740,15700000,1970,Navallur,3,7969
14741,8500000,1504,Navallur,3,5651
14742,8400000,1504,Navallur,3,5585
14743,6312000,1058,Navallur,2,5965
14744,11500000,2021,Navallur,4,5690
14745,9510000,1650,Navallur,3,5763
14746,6611000,1158,Navallur,2,5708
14747,10300000,1699,Navallur,3,6062
14751,9425000,1450,Navallur,3,6500
14752,17500000,2150,Navallur,3,8139
14753,14200000,1960,Navallur,3,7244
14754,16500000,1980,Navallur,3,8333
14755,21000000,2451,Navallur,4,8567
14756,40000000,6000,Navallur,4,6666
14757,11000000,1695,Navallur,3,6489
14758,13899999,2150,Navallur,3,6465
14759,21000000,2451,Navallur,4,8567
14760,40000000,6000,Navallur,4,6666
14761,21000000,2451,Navallur,4,8567
14762,40000000,6000,Navallur,4,6666
14763,3996000,762,Navallur,2,5244
14764,3996000,762,Navallur,2,5244
14765,8464000,1567,Navallur,3,5401
14767,10900000,1734,Navallur,3,6286
14768,5593000,1023,Navallur,2,5467
14769,5334000,1190,Navallur,2,4482
14770,3400000,1135,Navallur,2,2995
14771,6770999,1058,Navallur,2,6399
14772,6701000,1058,Navallur,2,6333
14773,5884000,967,Navallur,2,6084
14774,4201000,567,Navallur,1,7409
14775,7844000,894,Navallur,2,8774
14776,10300000,1669,Navallur,3,6171
14778,3400000,745,Navallur,2,4563
14782,4942000,1158,Navallur,2,4267
14785,11500000,1504,Navallur,3,7646
14788,6312000,1158,Navallur,2,5450
14791,7931999,1504,Navallur,3,5273
14792,7403000,1058,Navallur,2,6997
14795,6167000,1158,Navallur,2,5325
14797,15600000,2021,Navallur,3,7718
14798,15600000,2021,Navallur,3,7718
14801,4805000,1158,Navallur,2,4149
14803,6241000,1158,Navallur,2,5389
14804,3156000,639,Navallur,1,4938
14806,6241000,1158,Navallur,2,5389
14807,4690000,639,Navallur,1,7339
14808,4079000,639,Navallur,1,6383
14809,4095000,734,Navallur,2,5579
14812,12400000,1708,Navallur,3,7259
14816,5208000,1255,Navallur,2,4149
14817,4390000,1058,Navallur,2,4149
14818,2509000,1058,Navallur,2,2371
14819,2472000,498,Navallur,1,4963
14820,6800000,850,Nayabad,2,8000
14822,6500000,1000,Nayabad,3,6500
14824,4286000,700,Nayabad,2,6122
14825,3800000,700,Nayabad,2,5428
14826,15600000,1130,Nayabad,3,13805
14827,3500000,976,Nayabad,2,3586
14828,8500000,1110,Nayabad,2,7657
14829,7250000,1160,Nayabad,1,6250
14832,2405000,929,Nayabad,2,2588
14833,6800000,1054,Nayabad,2,6451
14838,4500000,913,Nayabad,2,4928
14839,6775000,850,Nayabad,2,7970
14843,3372000,675,Nayabad,2,4995
14846,2899000,771,Nayabad,2,3760
14850,3372000,675,Nayabad,2,4995
14853,2899000,771,Nayabad,2,3760
14854,6300000,980,Nayabad,3,6428
14855,3500000,940,Nayabad,2,3723
14856,5700000,980,Nayabad,3,5816
14857,7423000,1130,Nayabad,3,6569
14858,8000000,675,Nayabad,2,11851
14859,2324000,675,Nayabad,2,3442
14860,6500000,1137,Nayabad,3,5716
14862,2300000,771,Nayabad,2,2983
14863,3835000,1350,Nayabad,2,2840
14865,2200000,770,Nayabad,2,2857
14867,6900000,1177,Nayabad,3,5862
14868,9000000,639,Nayabad,2,14084
14869,7200000,1060,Nayabad,3,6792
14870,7200000,1280,Nayabad,3,5625
14871,12400000,1059,Nayabad,3,11709
14873,2028000,791,Nayabad,2,2563
14874,2144000,721,Nayabad,2,2973
14875,2800000,675,Nayabad,2,4148
14876,3021000,1135,Nayabad,2,2661
14878,4380000,870,Nayabad,2,5034
14879,7900000,1180,Nayandahalli,2,6694
14880,9800000,1520,Nayandahalli,3,6447
14881,7650000,1180,Nayandahalli,2,6483
14882,10200000,1520,Nayandahalli,3,6710
14883,12800000,1933,Nayandahalli,3,6621
14884,12600000,1826,Nayandahalli,3,6900
14885,12600000,1749,Nayandahalli,3,7204
14886,12600000,1749,Nayandahalli,3,7204
14887,12400000,1739,Nayandahalli,3,7130
14888,9851000,1768,Near Peenya Industrial Area,3,5571
14889,16000000,2176,Near Peenya Industrial Area,3,7352
14890,10400000,1948,Near Peenya Industrial Area,3,5338
14891,19000000,1894,Near Peenya Industrial Area,3,10031
14892,16399999,1633,Near Peenya Industrial Area,3,10042
14893,11200000,1230,Near Peenya Industrial Area,2,9105
14894,9257000,1999,Near Peenya Industrial Area,3,4630
14895,8091000,1329,Near Peenya Industrial Area,2,6088
14896,4414000,966,Nelamangala,2,4569
14899,6400000,1163,Nelamangala,2,5503
14900,5500000,966,Nelamangala,2,5693
14901,4300000,814,Nelamangala,2,5282
14902,3800000,708,Nelamangala,2,5367
14903,4359000,814,Nelamangala,2,5355
14906,3872999,708,Nelamangala,2,5470
14907,6233000,1163,Nelamangala,2,5359
14908,13400000,966,Nelamangala,2,13871
14910,4000000,1163,Nelamangala,2,3439
14911,3522999,814,Nelamangala,2,4328
14912,6299000,708,Nelamangala,2,8896
14913,6310000,814,Nelamangala,2,7751
14914,4262000,966,Nelamangala,2,4412
14915,4349000,708,Nelamangala,2,6142
14916,4349000,814,Nelamangala,2,5342
14917,6522000,814,Nelamangala,2,8012
14918,3700000,966,Nelamangala,2,3830
14919,6150000,966,Nelamangala,2,6366
14920,6171000,708,Nelamangala,2,8716
14921,4450000,814,Nelamangala,2,5466
14922,7000000,966,Nelamangala,2,7246
14925,25600000,2460,Nelamangala,3,10406
14926,8400000,1286,Nelamangala,3,6531
14928,8400000,966,Nelamangala,2,8695
14929,6200000,708,Nelamangala,2,8757
14930,18500000,1250,Nerul,2,14800
14931,29500000,2130,Nerul,3,13849
14932,14500000,1100,Nerul,2,13181
14933,13000000,1100,Nerul,2,11818
14934,6500000,650,Nerul,1,10000
14935,8000000,715,Nerul,1,11188
14936,38000000,2120,Nerul,3,17924
14937,25000000,1950,Nerul,3,12820
14938,10500000,1855,Nerul,3,5660
14939,9500000,650,Nerul,1,14615
14940,8000000,1310,Nerul,1,6106
14941,22000000,1250,Nerul,1,17600
14942,16700000,1150,Nerul,2,14521
14943,9800000,1825,Nerul,3,5369
14944,15000000,2000,Nerul,3,7500
14945,4280000,770,Netaji Nagar,2,5558
14946,3199000,830,Netaji Nagar,2,3854
14947,4050000,900,Netaji Nagar,2,4500
14948,3150000,900,Netaji Nagar,2,3500
14949,4700000,800,Netaji Nagar,2,5875
14950,5200000,800,Netaji Nagar,2,6500
14952,4500000,892,Netaji Nagar,2,5044
14953,2600000,892,Netaji Nagar,2,2914
14954,5500000,892,Netaji Nagar,2,6165
14957,9200000,1585,Netaji Nagar,3,5804
14959,9639000,1377,New Alipore,3,7000
14960,9639000,1377,New Alipore,3,7000
14962,8295000,1304,New Alipore,3,6361
14963,12700000,1500,New Alipore,4,8466
14966,5171000,1185,New Alipore,2,4363
14970,6561000,1185,New Alipore,2,5536
14971,7187000,1475,New Alipore,3,4872
14972,5650000,772,New Alipore,2,7318
14973,5000000,830,New Alipore,2,6024
14974,4600000,900,New Alipore,2,5111
14975,3150000,750,New Alipore,2,4200
14976,2520000,600,New Alipore,1,4200
14977,7000000,750,New Alipore,2,9333
14978,5000000,600,New Alipore,1,8333
14984,6800000,1431,New Alipore,3,4751
14987,2500000,1644,New Alipore,2,1520
14990,2671000,950,New Alipore,2,2811
14991,2448000,950,New Alipore,2,2576
14995,10000000,1227,New Alipore,3,8149
14996,8700000,1465,New Alipore,2,5938
14998,2700000,1185,New Alipore,2,2278
15003,13500000,1630,New Alipore,3,8282
15009,7693000,1630,New Alipore,3,4719
15010,6552000,1185,New Alipore,2,5529
15011,9336000,1572,New Alipore,3,5938
15013,9800000,1707,New Alipore,3,5741
15014,11600000,1630,New Alipore,3,7116
15017,3477000,700,New Alipore,2,4967
15022,2800000,1185,New Alipore,2,2362
15026,9200000,1572,New Alipore,3,5852
15030,9985000,1707,New Alipore,3,5849
15031,8499000,1707,New Alipore,3,4978
15032,6500000,1185,New Alipore,2,5485
15036,11000000,1572,New Alipore,3,6997
15040,13100000,1501,New Alipore,3,8727
15041,3200000,700,New Ashok Nagar,2,4571
15042,5000000,650,New Ashok Nagar,2,7692
15043,2000000,760,New Ashok Nagar,2,2631
15044,4500000,650,New Ashok Nagar,2,6923
15045,2400000,650,New Ashok Nagar,2,3692
15046,5600000,650,New Ashok Nagar,2,8615
15047,4500000,650,New Ashok Nagar,2,6923
15048,2400000,650,New Ashok Nagar,2,3692
15049,4300000,650,New Ashok Nagar,2,6615
15050,5200000,650,New Ashok Nagar,2,8000
15051,2400000,650,New Ashok Nagar,2,3692
15052,2500000,620,New Ashok Nagar,2,4032
15053,3000000,650,New Ashok Nagar,2,4615
15054,2400000,700,New Ashok Nagar,2,3428
15055,2500000,650,New Ashok Nagar,2,3846
15056,4000000,700,New Ashok Nagar,2,5714
15058,3800000,650,New Ashok Nagar,2,5846
15060,2400000,700,New Ashok Nagar,2,3428
15061,2600000,650,New Ashok Nagar,2,4000
15062,2500000,700,New Ashok Nagar,2,3571
15063,2600000,650,New Ashok Nagar,2,4000
15064,2500000,620,New Ashok Nagar,2,4032
15065,3000000,650,New Ashok Nagar,2,4615
15066,2400000,700,New Ashok Nagar,2,3428
15067,2100000,650,New Ashok Nagar,2,3230
15076,8500000,1080,New Town,2,7870
15077,8000000,1480,New Town,3,5405
15078,7300000,1319,New Town,3,5534
15080,4100000,750,New Town,2,5466
15081,24000000,3866,New Town,4,6207
15084,7200000,1259,New Town,3,5718
15087,5270000,743,New Town,2,7092
15089,13000000,1300,New Town,3,10000
15096,4698000,881,New Town,2,5332
15101,10500000,1663,New Town,3,6313
15108,8700000,988,New Town,3,8805
15127,11000000,1350,New Town,3,8148
15130,8100000,1319,New Town,3,6141
15132,14500000,1350,New Town,2,10740
15136,8895000,1522,New Town,3,5844
15142,8700000,1100,New Town,3,7909
15146,6700000,1155,New Town,2,5800
15147,7700000,1226,New Town,3,6280
15148,10100000,1555,New Town,2,6495
15150,7900000,1350,New Town,3,5851
15153,6700000,1155,New Town,2,5800
15154,7700000,1226,New Town,3,6280
15155,10100000,1555,New Town,2,6495
15158,10000000,1509,New Town,3,6626
15159,8500000,1288,New Town,2,6599
15160,11000000,1085,New Town,2,10138
15161,9500000,1520,New Town,3,6250
15162,10400000,1875,New Town,3,5546
15167,11000000,820,New Town,2,13414
15168,10800000,1152,New Town,3,9375
15175,6800000,956,New Town,2,7112
15176,19000000,1226,New Town,3,15497
15179,10100000,1226,New Town,3,8238
15180,20000000,1450,New Town,3,13793
15184,7300000,1350,New Town,3,5407
15186,8800000,680,New Town,2,12941
15190,10500000,1265,New Town,2,8300
15193,6900000,770,New Town,2,8961
15195,8300000,1535,New Town,3,5407
15197,4800000,914,New Town,2,5251
15200,12000000,931,New Town,3,12889
15201,9800000,1480,New Town,3,6621
15202,6800000,1200,New Town,3,5666
15204,5200000,787,New Town,2,6607
15208,7600000,1000,New Town,2,7600
15212,8384999,1450,New Town,3,5782
15213,6000000,1100,New Town,2,5454
15217,4200000,800,New Town,2,5250
